Timestamp,Open,High,Low,Close,Volume,CloseTime,AssetVol,Trades,BuyVol,BuyAssetVol,Ignore
2026-03-30 22:00:00,66809.3,66988.0,66809.3,66982.95,18.92656000,1774908299999,1266245.03707430,10536,14.20798000,950689.55653990,0
2026-03-30 22:05:00,66982.96,66989.1,66730.17,66739.33,33.14349000,1774908599999,2215820.81110320,13093,10.36240000,692508.91381950,0
2026-03-30 22:10:00,66739.33,66797.38,66702.34,66771.62,18.59187000,1774908899999,1240824.89114210,8888,9.79120000,653455.07551120,0
2026-03-30 22:15:00,66771.62,66820.54,66728.34,66790.67,11.74351000,1774909199999,784220.01458740,7457,5.44094000,363336.17358510,0
2026-03-30 22:20:00,66790.66,66852.0,66780.46,66852.0,9.84145000,1774909499999,657511.05901900,4449,8.01948000,535779.36624700,0
2026-03-30 22:25:00,66852.0,66893.62,66801.13,66820.25,10.77406000,1774909799999,720264.61805650,7233,6.16339000,412026.71567360,0
2026-03-30 22:30:00,66820.26,66820.26,66743.86,66804.34,6.09903000,1774910099999,407302.27354490,5666,3.28145000,219137.32115370,0
2026-03-30 22:35:00,66804.34,66826.74,66789.22,66801.62,6.46833000,1774910399999,432115.50453820,4775,4.16796000,278428.68843850,0
2026-03-30 22:40:00,66801.62,66856.42,66801.62,66831.69,7.50218000,1774910699999,501431.80954920,3779,4.52285000,302290.74328760,0
2026-03-30 22:45:00,66831.69,66840.95,66683.72,66736.91,24.83677000,1774910999999,1657690.59951020,9896,10.46461000,698447.29174810,0
2026-03-30 22:50:00,66736.91,66766.65,66721.29,66762.91,11.58484000,1774911299999,773266.40324820,5042,5.08375000,339299.98810810,0
2026-03-30 22:55:00,66762.92,66797.38,66762.92,66784.98,9.99107000,1774911599999,667213.98928950,4169,7.43876000,496775.56278460,0
2026-03-30 23:00:00,66784.97,66784.97,66459.9,66492.19,64.01963000,1774911899999,4261472.63264250,25797,19.00959000,1264872.70602210,0
2026-03-30 23:05:00,66492.19,66560.39,66419.79,66463.89,77.00915000,1774912199999,5118771.08303930,21417,22.51389000,1496635.99853760,0
2026-03-30 23:10:00,66463.88,66550.32,66450.28,66550.32,116.71825000,1774912499999,7760063.60410570,7872,78.13418000,5195116.15279650,0
2026-03-30 23:15:00,66550.32,66647.99,66522.97,66591.64,47.50701000,1774912799999,3163294.08901700,7065,28.89974000,1924586.12482020,0
2026-03-30 23:20:00,66591.64,66670.99,66591.63,66667.16,46.29964000,1774913099999,3084395.13613130,5441,31.31200000,2085949.06586820,0
2026-03-30 23:25:00,66667.17,66738.21,66639.16,66707.57,35.76635000,1774913399999,2385611.49113240,6537,25.37538000,1692851.16465810,0
2026-03-30 23:30:00,66707.57,66750.57,66688.0,66750.56,28.98530000,1774913699999,1933766.88356090,4604,8.54803000,570365.60138610,0
2026-03-30 23:35:00,66750.57,66778.29,66696.31,66696.32,118.42810000,1774913999999,7905268.62763800,5707,61.58413000,4111097.27108050,0
2026-03-30 23:40:00,66696.32,66773.16,66663.23,66765.9,42.84670000,1774914299999,2857751.48701550,7703,33.31969000,2222278.55653030,0
2026-03-30 23:45:00,66765.89,66765.89,66720.37,66734.88,49.66619000,1774914599999,3315261.90862800,5055,14.52232000,969278.82702870,0
2026-03-30 23:50:00,66734.88,66771.61,66734.88,66750.09,44.09535000,1774914899999,2943551.46372860,3585,26.85360000,1792681.24977700,0
2026-03-30 23:55:00,66750.1,66797.38,66732.3,66797.37,26.90023000,1774915199999,1795708.95601710,3586,22.10271000,1475444.51504200,0
2026-03-31 00:00:00,66797.38,66821.35,66707.26,66817.9,99.78047000,1774915499999,6662496.03815780,15033,78.20944000,5222297.55159370,0
2026-03-31 00:05:00,66817.89,66817.89,66687.98,66713.85,15.12117000,1774915799999,1009143.80091600,9672,8.26898000,551833.79558660,0
2026-03-31 00:10:00,66713.85,66713.9,66570.67,66653.19,20.71606000,1774916099999,1380443.84792130,10365,11.47957000,764866.15834380,0
2026-03-31 00:15:00,66653.19,66674.73,66544.51,66614.08,26.63281000,1774916399999,1773880.20128320,11149,16.67638000,1110846.89272550,0
2026-03-31 00:20:00,66615.69,66710.13,66578.06,66707.26,43.32832000,1774916699999,2888339.05200740,14129,31.44926000,2096534.21803080,0
2026-03-31 00:25:00,66707.27,66831.54,66696.55,66815.48,28.00447000,1774916999999,1869993.14820680,11041,20.56030000,1372924.77691720,0
2026-03-31 00:30:00,66815.48,66846.77,66771.62,66800.5,31.23855000,1774917299999,2087070.55446070,9065,7.09615000,474060.42073080,0
2026-03-31 00:35:00,66800.51,66954.65,66797.81,66923.01,83.30722000,1774917599999,5571042.40299000,20944,55.48042000,3709678.66161520,0
2026-03-31 00:40:00,66923.02,66947.14,66796.33,66942.98,44.16758000,1774917899999,2953259.48613240,14361,13.20811000,883132.52150990,0
2026-03-31 00:45:00,66942.99,67303.33,66942.99,67263.09,158.79368000,1774918199999,10664955.11643700,41422,103.66732000,6963164.00601170,0
2026-03-31 00:50:00,67263.09,67264.0,67010.49,67134.39,74.62704000,1774918499999,5007971.16329780,19665,33.52218000,2249556.56778970,0
2026-03-31 00:55:00,67134.38,67208.75,67083.54,67208.75,33.22792000,1774918799999,2231101.14621010,14242,13.97782000,938401.61377240,0
2026-03-31 01:00:00,67208.74,67288.0,67136.0,67142.2,33.16904000,1774919099999,2229839.58196050,15983,21.58769000,1451293.26510810,0
2026-03-31 01:05:00,67142.2,67157.34,67050.0,67096.6,32.21629000,1774919399999,2161722.26884800,11144,13.48569000,904808.60548620,0
2026-03-31 01:10:00,67096.6,67270.0,67096.59,67234.97,35.35412000,1774919699999,2375440.95681360,12289,25.58345000,1718847.11300840,0
2026-03-31 01:15:00,67234.97,67436.36,67234.97,67418.3,52.66622000,1774919999999,3546472.77519200,20548,38.12768000,2567560.27583950,0
2026-03-31 01:20:00,67418.3,67817.37,67384.74,67805.45,179.27664000,1774920299999,12129272.15027840,32538,125.64930000,8501182.45035120,0
2026-03-31 01:25:00,67805.45,67881.96,67665.12,67775.48,127.59053000,1774920599999,8648274.47160440,25977,68.87734000,4669418.16784020,0
2026-03-31 01:30:00,67775.48,68408.37,67737.56,68338.18,423.99600000,1774920899999,28879601.32796580,58474,283.97929000,19335258.29490980,0
2026-03-31 01:35:00,68338.18,68382.51,68100.04,68189.92,308.34477000,1774921199999,21035942.16151150,40219,167.55417000,11433294.66145330,0
2026-03-31 01:40:00,68189.92,68208.39,67902.1,67933.31,107.09475000,1774921499999,7284547.95246240,22620,36.28844000,2468583.64202660,0
2026-03-31 01:45:00,67933.31,67985.75,67818.18,67906.25,53.20434000,1774921799999,3613706.42414030,19706,31.64100000,2149604.26350490,0
2026-03-31 01:50:00,67906.19,68005.91,67839.99,67957.99,51.95934000,1774922099999,3528919.43408470,19054,27.81769000,1889241.14487260,0
2026-03-31 01:55:00,67958.0,68050.94,67938.54,67938.54,53.18344000,1774922399999,3616835.59533130,14297,32.54716000,2213543.89369750,0
2026-03-31 02:00:00,67938.05,67972.59,67775.18,67880.65,72.25760000,1774922699999,4902507.01274440,16123,19.40910000,1316749.38601040,0
2026-03-31 02:05:00,67880.64,67986.41,67873.21,67882.4,31.52491000,1774922999999,2140908.55213620,13207,14.78429000,1004100.99053610,0
2026-03-31 02:10:00,67882.4,67933.63,67871.27,67916.59,25.78932000,1774923299999,1751337.44191580,9402,13.74339000,933320.50657300,0
2026-03-31 02:15:00,67916.6,68096.87,67916.59,68029.85,55.32523000,1774923599999,3764423.69146020,15369,38.65168000,2629787.69219280,0
2026-03-31 02:20:00,68029.84,68054.0,68000.0,68054.0,47.64878000,1774923899999,3241499.19059580,8105,30.25625000,2058353.65290450,0
2026-03-31 02:25:00,68054.0,68067.91,67988.0,68049.04,48.09962000,1774924199999,3272150.36871670,10062,21.57838000,1468030.65112620,0
2026-03-31 02:30:00,68049.05,68064.29,67845.42,67933.13,44.45714000,1774924499999,3022021.48924010,14222,11.88873000,808069.35064200,0
2026-03-31 02:35:00,67933.14,68000.0,67912.1,67912.11,22.93057000,1774924799999,1558192.69237410,7612,12.19148000,828458.09175280,0
2026-03-31 02:40:00,67912.11,68000.0,67902.79,67989.27,15.28718000,1774925099999,1038621.76430890,6523,7.34141000,498738.32004540,0
2026-03-31 02:45:00,67989.27,68010.0,67910.0,67932.06,30.78112000,1774925399999,2092434.74245420,7644,19.31449000,1313049.01183890,0
2026-03-31 02:50:00,67932.06,68087.44,67932.05,68001.35,27.07246000,1774925699999,1841563.45864650,13380,13.87248000,943631.66928810,0
2026-03-31 02:55:00,68001.34,68016.74,67943.42,67943.43,14.01390000,1774925999999,952767.78078080,6434,5.75349000,391147.37502250,0
2026-03-31 03:00:00,67943.43,67943.44,67811.36,67865.35,24.13198000,1774926299999,1637580.60698780,8667,4.54450000,308382.00372990,0
2026-03-31 03:05:00,67865.36,68009.99,67839.25,67959.48,22.84620000,1774926599999,1551892.37629450,10358,12.42331000,844012.24445500,0
2026-03-31 03:10:00,67959.48,67984.71,67888.71,67916.86,18.34752000,1774926899999,1246702.13471820,7225,4.45480000,302684.24779620,0
2026-03-31 03:15:00,67916.85,67964.6,67857.4,67857.4,22.64194000,1774927199999,1537740.38345570,8910,12.90899000,876791.27833510,0
2026-03-31 03:20:00,67857.4,67890.36,67808.0,67814.0,27.85437000,1774927499999,1889904.15608990,8941,14.53571000,986327.50840700,0
2026-03-31 03:25:00,67814.0,67885.19,67810.0,67845.35,19.89203000,1774927799999,1349626.93691750,6233,12.36861000,839129.31860870,0
2026-03-31 03:30:00,67845.34,67925.2,67775.97,67898.3,32.88863000,1774928099999,2231254.81552970,11651,16.04617000,1088793.02093560,0
2026-03-31 03:35:00,67898.3,67898.3,67648.2,67696.51,125.96126000,1774928399999,8527433.79208820,13473,22.50613000,1523866.05259830,0
2026-03-31 03:40:00,67696.51,67738.64,67666.16,67728.91,27.80800000,1774928699999,1882500.91624320,6996,13.66717000,925258.78418230,0
2026-03-31 03:45:00,67728.91,67758.7,67648.2,67652.23,27.70623000,1774928999999,1875939.56345820,8318,15.59096000,1055683.93461030,0
2026-03-31 03:50:00,67652.24,67758.7,67652.24,67727.46,24.61877000,1774929299999,1667151.34411910,9902,10.62865000,719744.48548140,0
2026-03-31 03:55:00,67727.47,67734.0,67689.6,67704.74,13.17672000,1774929599999,892179.15657910,5248,7.04179000,476795.31513600,0
2026-03-31 04:00:00,67704.74,67788.75,67611.01,67658.11,52.28412000,1774929899999,3540304.14661360,13091,12.64024000,855629.02514800,0
2026-03-31 04:05:00,67658.12,67761.62,67635.63,67666.15,134.62421000,1774930199999,9112548.38961210,7835,29.31669000,1983866.27995830,0
2026-03-31 04:10:00,67666.16,67678.01,67580.0,67673.78,169.47813000,1774930499999,11464834.94990640,11255,77.57878000,5247335.32461270,0
2026-03-31 04:15:00,67673.78,67745.52,67655.86,67745.2,21.20208000,1774930799999,1435404.00485720,5853,8.87821000,601110.29579690,0
2026-03-31 04:20:00,67745.21,67979.38,67738.99,67760.22,154.41296000,1774931099999,10480386.51196350,12272,132.66024000,9004689.29325470,0
2026-03-31 04:25:00,67760.22,67761.67,67405.89,67599.83,180.68663000,1774931399999,12201816.35183550,18823,36.14783000,2442109.83949330,0
2026-03-31 04:30:00,67599.83,67660.22,67576.34,67593.55,16.15094000,1774931699999,1092053.66433260,9305,8.06023000,544977.90705690,0
2026-03-31 04:35:00,67593.55,67600.01,67524.72,67600.01,123.35901000,1774931999999,8338045.54601050,9782,28.69103000,1939043.17898080,0
2026-03-31 04:40:00,67600.01,67630.16,67552.62,67600.93,146.70745000,1774932299999,9917344.61456060,7896,15.05022000,1017190.44440820,0
2026-03-31 04:45:00,67600.93,67681.0,67600.92,67647.64,39.69314000,1774932599999,2685135.18299910,9747,28.26513000,1911965.68569050,0
2026-03-31 04:50:00,67647.64,67687.56,67584.99,67589.39,79.63739000,1774932899999,5384935.29261510,9653,25.52201000,1725854.05766140,0
2026-03-31 04:55:00,67589.38,67589.38,67518.0,67544.01,31.65282000,1774933199999,2138249.94617370,8427,11.82020000,798471.23078760,0
2026-03-31 05:00:00,67544.01,67599.61,67437.26,67594.86,70.11716000,1774933499999,4732436.64112340,15860,43.00297000,2902647.18553610,0
2026-03-31 05:05:00,67594.86,67621.06,67505.7,67505.7,21.72969000,1774933799999,1467981.08572300,8449,10.08620000,681379.81964660,0
2026-03-31 05:10:00,67505.7,67519.58,67405.18,67428.25,27.52859000,1774934099999,1857638.74790860,10886,9.88876000,667392.93204370,0
2026-03-31 05:15:00,67428.24,67495.69,67400.0,67468.11,45.12048000,1774934399999,3043252.66275870,12744,26.10530000,1760627.21889550,0
2026-03-31 05:20:00,67468.12,67624.07,67464.95,67624.06,71.44996000,1774934699999,4825204.25761180,12223,41.14034000,2778991.43242350,0
2026-03-31 05:25:00,67624.06,67663.7,67590.01,67613.99,89.48171000,1774934999999,6051160.23707460,8773,49.06230000,3317758.15682750,0
2026-03-31 05:30:00,67614.0,67700.0,67570.0,67682.96,68.38983000,1774935299999,4625619.09550700,14805,43.72754000,2957927.56166040,0
2026-03-31 05:35:00,67682.97,67704.99,67647.64,67699.68,36.74168000,1774935599999,2486583.07833550,11197,21.49517000,1454643.48123560,0
2026-03-31 05:40:00,67699.68,67715.45,67634.73,67673.56,23.88092000,1774935899999,1615904.26338910,9943,11.90576000,805543.87507230,0
2026-03-31 05:45:00,67673.56,67758.69,67673.56,67729.13,58.06306000,1774936199999,3932473.00249640,11355,45.37437000,3073074.65533600,0
2026-03-31 05:50:00,67731.4,67780.34,67689.6,67732.19,91.34217000,1774936499999,6186839.74201390,9887,51.95035000,3518549.01506920,0
2026-03-31 05:55:00,67732.19,67743.24,67659.33,67681.68,49.58597000,1774936799999,3357349.51327970,7460,22.99321000,1556744.38798190,0
2026-03-31 06:00:00,67681.69,67711.02,67561.29,67705.27,53.09608000,1774937099999,3591425.00056290,14719,31.47438000,2129186.34997420,0
2026-03-31 06:05:00,67705.28,67705.28,67546.38,67546.38,54.55735000,1774937399999,3688321.27559170,11979,9.37826000,634134.21964720,0
2026-03-31 06:10:00,67546.37,67546.37,67472.46,67476.14,23.12460000,1774937699999,1561016.80213310,9691,8.31401000,561221.22123870,0
2026-03-31 06:15:00,67476.13,67514.0,67426.69,67440.09,35.42186000,1774937999999,2389819.42491520,13252,13.34744000,900565.13666830,0
2026-03-31 06:20:00,67440.1,67515.39,67420.07,67430.0,75.84484000,1774938299999,5115737.02870620,12084,34.07468000,2298467.25005420,0
2026-03-31 06:25:00,67430.0,67463.5,67333.33,67410.7,31.46203000,1774938599999,2120551.76198030,12927,14.72686000,992488.39648120,0
2026-03-31 06:30:00,67410.7,67439.73,67374.01,67406.02,88.09591000,1774938899999,5939002.89542990,10245,32.50261000,2190965.94381310,0
2026-03-31 06:35:00,67406.01,67407.92,67348.67,67406.54,59.34003000,1774939199999,3998885.13124390,9402,32.83324000,2212691.90361530,0
2026-03-31 06:40:00,67406.55,67474.76,67396.49,67410.71,32.62309000,1774939499999,2199673.22088960,8049,8.06500000,543809.72783930,0
2026-03-31 06:45:00,67410.71,67475.29,67405.1,67459.13,17.40105000,1774939799999,1173641.84580060,5262,8.42928000,568459.86837970,0
2026-03-31 06:50:00,67459.12,67521.81,67459.0,67503.62,22.11778000,1774940099999,1492751.68668680,7192,16.55287000,1117166.84110450,0
2026-03-31 06:55:00,67503.62,67532.42,67469.0,67492.85,18.19143000,1774940399999,1228076.94399570,6691,7.54071000,509039.30005770,0
2026-03-31 07:00:00,67492.86,67524.65,67451.75,67507.99,58.52712000,1774940699999,3949826.23945390,12865,45.63094000,3079425.14103990,0
2026-03-31 07:05:00,67508.0,67508.0,67378.69,67378.7,49.42761000,1774940999999,3334257.05258150,9363,4.19510000,282880.96696150,0
2026-03-31 07:10:00,67378.69,67404.46,67242.91,67294.69,60.28260000,1774941299999,4057484.85331120,16359,19.29542000,1298467.18198990,0
2026-03-31 07:15:00,67294.68,67299.3,67103.32,67143.7,138.63260000,1774941599999,9312835.54080330,19981,23.44192000,1575352.97284050,0
2026-03-31 07:20:00,67143.7,67242.89,67131.99,67138.63,164.56971000,1774941899999,11052491.53050090,13519,77.43106000,5198993.31398360,0
2026-03-31 07:25:00,67138.64,67310.0,67111.89,67288.37,48.32472000,1774942199999,3248463.67945760,11315,31.92917000,2146149.49932250,0
2026-03-31 07:30:00,67288.36,67401.4,67256.23,67311.78,152.71243000,1774942499999,10282021.06769290,12021,97.75738000,6583909.90303520,0
2026-03-31 07:35:00,67311.79,67354.0,67209.88,67328.01,224.36850000,1774942799999,15098552.00501200,15222,109.17690000,7345846.65347560,0
2026-03-31 07:40:00,67328.01,67378.24,67301.13,67323.15,41.66984000,1774943099999,2805885.05752700,8241,12.56851000,846379.90923080,0
2026-03-31 07:45:00,67323.15,67444.26,67323.14,67396.98,186.81831000,1774943399999,12595084.02040370,8479,61.81929000,4167555.22835510,0
2026-03-31 07:50:00,67396.98,67400.01,67305.39,67400.0,349.93533000,1774943699999,23567270.19008090,11288,98.49029000,6632052.36340330,0
2026-03-31 07:55:00,67400.01,67413.89,67337.04,67367.69,104.71311000,1774943999999,7055799.14204890,6969,23.68061000,1595709.70450140,0
2026-03-31 08:00:00,67367.7,67458.94,67193.5,67443.2,161.32733000,1774944299999,10854231.86427920,13407,24.19930000,1630003.42540890,0
2026-03-31 08:05:00,67443.2,67496.0,67409.1,67496.0,22.53551000,1774944599999,1519744.12445460,7147,9.80759000,661427.50334950,0
2026-03-31 08:10:00,67495.99,67495.99,67350.22,67351.38,18.26034000,1774944899999,1230926.62572170,9612,5.69891000,384157.76153970,0
2026-03-31 08:15:00,67351.37,67411.9,67309.19,67367.67,99.35311000,1774945199999,6694128.64151420,11120,12.08068000,813850.41276770,0
2026-03-31 08:20:00,67367.67,67444.9,67364.61,67364.62,24.17973000,1774945499999,1629993.21689510,9496,7.88374000,531452.27325880,0
2026-03-31 08:25:00,67364.61,67372.99,67289.4,67310.57,12.43047000,1774945799999,836819.22430300,6234,3.96478000,266892.95030000,0
2026-03-31 08:30:00,67310.56,67310.56,67126.36,67145.28,65.20885000,1774946099999,4382330.25772590,15713,15.48403000,1040077.10039530,0
2026-03-31 08:35:00,67145.28,67177.0,67044.12,67044.12,54.00136000,1774946399999,3624929.03252590,15860,21.79796000,1463226.00240920,0
2026-03-31 08:40:00,67044.12,67058.66,66802.81,66842.82,187.67020000,1774946699999,12561122.00017070,31833,66.79979000,4470576.29890790,0
2026-03-31 08:45:00,66842.82,66936.46,66688.68,66915.3,100.85988000,1774946999999,6738664.35741420,25110,48.77665000,3259593.08016650,0
2026-03-31 08:50:00,66915.31,66932.11,66819.99,66901.26,88.27891000,1774947299999,5904926.40400920,16560,24.24812000,1621821.44893330,0
2026-03-31 08:55:00,66901.25,66901.26,66757.65,66778.33,63.73920000,1774947599999,4258349.96515800,11949,19.41474000,1297050.24771370,0
2026-03-31 09:00:00,66778.34,66874.39,66700.0,66858.43,67.69200000,1774947899999,4520429.84177600,16973,27.01228000,1804408.20605480,0
2026-03-31 09:05:00,66858.43,66924.33,66742.09,66762.41,94.75387000,1774948199999,6333937.04488490,13714,54.25753000,3628002.34983160,0
2026-03-31 09:10:00,66762.42,66762.42,66582.0,66693.24,120.04147000,1774948499999,8004276.74526760,22700,41.97347000,2798920.63379570,0
2026-03-31 09:15:00,66693.25,66707.04,66499.91,66536.66,259.12638000,1774948799999,17242809.20657140,23105,97.73995000,6502325.57598520,0
2026-03-31 09:20:00,66536.66,66604.71,66465.2,66586.01,219.17801000,1774949099999,14581835.67307650,21492,122.06282000,8118867.84763190,0
2026-03-31 09:25:00,66586.01,66613.83,66343.37,66429.75,181.77311000,1774949399999,12081599.07958980,26327,73.97947000,4916594.81520790,0
2026-03-31 09:30:00,66429.76,66506.45,66397.0,66446.99,72.72193000,1774949699999,4832253.23029670,17608,32.65118000,2169720.38758080,0
2026-03-31 09:35:00,66446.99,66478.63,66405.76,66461.96,31.05364000,1774949999999,2063356.72767560,11024,16.30185000,1083144.92323320,0
2026-03-31 09:40:00,66461.96,66525.38,66415.12,66503.83,72.11971000,1774950299999,4793904.91170450,13833,38.38174000,2551135.14242390,0
2026-03-31 09:45:00,66503.83,66511.87,66396.25,66432.33,42.41887000,1774950599999,2818185.58555520,12295,18.70832000,1242871.32960090,0
2026-03-31 09:50:00,66432.33,66432.33,66278.86,66370.58,79.04063000,1774950899999,5245559.73166480,19422,29.63210000,1967022.34224910,0
2026-03-31 09:55:00,66370.57,66380.91,65998.05,66124.99,272.56484000,1774951199999,18016307.91692310,41207,66.76628000,4412773.11892770,0
2026-03-31 10:00:00,66125.0,66231.33,66100.01,66231.33,90.08397000,1774951499999,5961190.42013580,18234,56.46705000,3736834.55424360,0
2026-03-31 10:05:00,66231.33,66343.52,66222.34,66333.12,105.71830000,1774951799999,7008155.78757140,17435,59.74433000,3960249.15503290,0
2026-03-31 10:10:00,66333.12,66392.69,66325.63,66381.3,41.44418000,1774952099999,2749917.38938940,8862,26.10652000,1732163.04515300,0
2026-03-31 10:15:00,66381.3,66466.56,66364.0,66367.3,95.65428000,1774952399999,6352362.27378380,14652,61.60373000,4091150.55701420,0
2026-03-31 10:20:00,66367.3,66450.0,66352.53,66430.01,44.68114000,1774952699999,2966117.15892630,12081,25.43598000,1688545.72959940,0
2026-03-31 10:25:00,66430.0,66434.65,66349.95,66388.82,57.06845000,1774952999999,3788797.55241690,9374,36.58280000,2428806.28721720,0
2026-03-31 10:30:00,66388.82,66439.9,66318.68,66333.95,28.25402000,1774953299999,1875091.32263580,9716,9.74616000,646986.25338240,0
2026-03-31 10:35:00,66333.96,66381.6,66227.89,66264.0,122.77120000,1774953599999,8141033.66495000,17557,49.59070000,3289189.03132160,0
2026-03-31 10:40:00,66264.0,66325.57,66243.68,66283.65,37.77352000,1774953899999,2503655.48826760,7459,18.83127000,1248301.75966600,0
2026-03-31 10:45:00,66283.64,66353.13,66251.01,66346.76,45.38804000,1774954199999,3009496.84957710,8251,31.38910000,2081200.51849450,0
2026-03-31 10:50:00,66346.76,66471.08,66346.75,66433.79,55.17325000,1774954499999,3664416.82419870,13745,34.10358000,2264989.66793760,0
2026-03-31 10:55:00,66433.79,66438.3,66322.55,66363.38,64.26522000,1774954799999,4266319.43716300,7937,36.63200000,2432377.80466440,0
2026-03-31 11:00:00,66363.38,66386.88,66303.67,66385.89,34.09314000,1774955099999,2262105.13493990,11240,15.48868000,1027657.97209090,0
2026-03-31 11:05:00,66385.9,66394.0,66240.14,66248.8,42.22155000,1774955399999,2798912.85465620,9257,8.18567000,542559.93483540,0
2026-03-31 11:10:00,66248.8,66584.35,66243.65,66576.68,206.47016000,1774955699999,13714286.63821010,42596,116.23845000,7721468.01981550,0
2026-03-31 11:15:00,66576.69,66922.58,66542.15,66677.57,346.18283000,1774955999999,23122012.58016450,38470,224.00745000,14966021.75096690,0
2026-03-31 11:20:00,66677.57,66728.95,66590.02,66650.94,64.06103000,1774956299999,4270290.43299590,20774,36.21674000,2414317.83122530,0
2026-03-31 11:25:00,66650.94,66674.0,66624.79,66644.0,30.14802000,1774956599999,2009151.72494810,10748,19.54245000,1302340.63422260,0
2026-03-31 11:30:00,66643.99,66762.62,66643.99,66762.62,59.19561000,1774956899999,3948031.95088360,14513,39.11177000,2608651.34810290,0
2026-03-31 11:35:00,66762.62,66833.37,66732.62,66817.79,61.59231000,1774957199999,4113098.27910480,14080,44.82505000,2993407.83019390,0
2026-03-31 11:40:00,66817.78,66833.36,66686.87,66730.53,48.66090000,1774957499999,3247736.36544610,12413,23.53388000,1570560.16032790,0
2026-03-31 11:45:00,66730.54,66730.54,66572.72,66616.27,46.36369000,1774957799999,3088798.27057470,11728,29.55171000,1968622.43356140,0
2026-03-31 11:50:00,66616.27,66659.57,66580.8,66603.67,19.98688000,1774958099999,1331488.25224250,10892,11.31520000,753774.71478700,0
2026-03-31 11:55:00,66603.68,66702.0,66599.87,66685.69,30.40978000,1774958399999,2026721.59005610,6747,17.59374000,1172374.80645530,0
2026-03-31 12:00:00,66685.69,66781.25,66685.69,66759.99,50.26940000,1774958699999,3355290.26318770,12686,26.37415000,1760307.14505650,0
2026-03-31 12:05:00,66760.0,66797.35,66694.64,66757.7,18.35832000,1774958999999,1225134.08043100,7026,10.97363000,732308.03044810,0
